,ticker_symbol,day_date,close_value
9815,GOOG,2018-03-08,1126.0
9816,GOOG,2018-03-07,1109.64
9817,GOOG,2018-03-06,1095.06
9818,GOOG,2018-03-05,1090.93
9819,GOOG,2018-03-02,1078.92
9820,GOOG,2018-03-01,1069.52
9821,GOOG,2018-02-28,1104.73
9822,GOOG,2018-02-27,1118.29
9823,GOOG,2018-02-26,1143.75
9824,GOOG,2018-02-23,1126.79
9825,GOOG,2018-02-22,1106.63
9826,GOOG,2018-02-21,1111.34
9827,GOOG,2018-02-20,1102.46
9828,GOOG,2018-02-16,1094.8
9829,GOOG,2018-02-15,1089.52
9830,GOOG,2018-02-14,1069.7
9831,GOOG,2018-02-13,1052.1
9832,GOOG,2018-02-12,1051.94
9833,GOOG,2018-02-09,1037.78
9834,GOOG,2018-02-08,1001.52
9835,GOOG,2018-02-07,1048.58
9836,GOOG,2018-02-06,1080.6
9837,GOOG,2018-02-05,1055.8
9838,GOOG,2018-02-02,1111.9
9839,GOOG,2018-02-01,1167.7
9840,GOOG,2018-01-31,1169.94
9841,GOOG,2018-01-30,1163.69
9842,GOOG,2018-01-29,1175.58
9843,GOOG,2018-01-26,1175.84
9844,GOOG,2018-01-25,1170.37
9845,GOOG,2018-01-24,1164.24
9846,GOOG,2018-01-23,1169.97
9847,GOOG,2018-01-22,1155.81
9848,GOOG,2018-01-19,1137.51
9849,GOOG,2018-01-18,1129.79
9850,GOOG,2018-01-17,1131.98
9851,GOOG,2018-01-16,1121.76
9852,GOOG,2018-01-12,1122.26
9853,GOOG,2018-01-11,1105.52
9854,GOOG,2018-01-10,1102.61
9855,GOOG,2018-01-09,1106.26
9856,GOOG,2018-01-08,1106.94
9857,GOOG,2018-01-05,1102.23
9858,GOOG,2018-01-04,1086.4
9859,GOOG,2018-01-03,1082.48
9860,GOOG,2018-01-02,1065.0
9861,GOOG,2017-12-29,1046.4
9862,GOOG,2017-12-28,1048.14
9863,GOOG,2017-12-27,1049.37
9864,GOOG,2017-12-26,1056.74
9865,GOOG,2017-12-22,1060.12
9866,GOOG,2017-12-21,1063.63
9867,GOOG,2017-12-20,1064.95
9868,GOOG,2017-12-19,1070.68
9869,GOOG,2017-12-18,1077.14
9870,GOOG,2017-12-15,1064.19
9871,GOOG,2017-12-14,1049.15
9872,GOOG,2017-12-13,1040.61
9873,GOOG,2017-12-12,1040.48
9874,GOOG,2017-12-11,1041.1
9875,GOOG,2017-12-08,1037.05
9876,GOOG,2017-12-07,1030.93
9877,GOOG,2017-12-06,1018.38
9878,GOOG,2017-12-05,1005.15
9879,GOOG,2017-12-04,998.68
9880,GOOG,2017-12-01,1010.17
9881,GOOG,2017-11-30,1021.41
9882,GOOG,2017-11-29,1021.66
9883,GOOG,2017-11-28,1047.41
9884,GOOG,2017-11-27,1054.21
9885,GOOG,2017-11-24,1040.61
9886,GOOG,2017-11-22,1035.96
9887,GOOG,2017-11-21,1034.49
9888,GOOG,2017-11-20,1018.38
9889,GOOG,2017-11-17,1019.09
9890,GOOG,2017-11-16,1032.5
9891,GOOG,2017-11-15,1020.91
9892,GOOG,2017-11-14,1026.0
9893,GOOG,2017-11-13,1025.75
9894,GOOG,2017-11-10,1028.07
9895,GOOG,2017-11-09,1031.26
9896,GOOG,2017-11-08,1039.85
9897,GOOG,2017-11-07,1033.33
9898,GOOG,2017-11-06,1025.9
9899,GOOG,2017-11-03,1032.48
9900,GOOG,2017-11-02,1025.58
9901,GOOG,2017-11-01,1025.5
9902,GOOG,2017-10-31,1016.64
9903,GOOG,2017-10-30,1017.11
9904,GOOG,2017-10-27,1019.27
9905,GOOG,2017-10-26,972.56
9906,GOOG,2017-10-25,973.33
9907,GOOG,2017-10-24,970.54
9908,GOOG,2017-10-23,968.45
9909,GOOG,2017-10-20,988.2
9910,GOOG,2017-10-19,984.45
9911,GOOG,2017-10-18,992.81
9912,GOOG,2017-10-17,992.18
9913,GOOG,2017-10-16,992.0
9914,GOOG,2017-10-13,989.68
9915,GOOG,2017-10-12,987.83
9916,GOOG,2017-10-11,989.25
9917,GOOG,2017-10-10,972.6
9918,GOOG,2017-10-09,977.0
9919,GOOG,2017-10-06,978.89
9920,GOOG,2017-10-05,969.96
9921,GOOG,2017-10-04,951.68
9922,GOOG,2017-10-03,957.79
9923,GOOG,2017-10-02,953.27
9924,GOOG,2017-09-29,959.11
9925,GOOG,2017-09-28,949.5
9926,GOOG,2017-09-27,944.49
9927,GOOG,2017-09-26,924.86
9928,GOOG,2017-09-25,920.97
9929,GOOG,2017-09-22,928.53
9930,GOOG,2017-09-21,932.45
9931,GOOG,2017-09-20,931.58
9932,GOOG,2017-09-19,921.81
9933,GOOG,2017-09-18,915.0
9934,GOOG,2017-09-15,920.29
9935,GOOG,2017-09-14,925.11
9936,GOOG,2017-09-13,935.09
9937,GOOG,2017-09-12,932.07
9938,GOOG,2017-09-11,929.08
9939,GOOG,2017-09-08,926.5
9940,GOOG,2017-09-07,935.95
9941,GOOG,2017-09-06,927.81
9942,GOOG,2017-09-05,928.45
9943,GOOG,2017-09-01,937.34
9944,GOOG,2017-08-31,939.33
9945,GOOG,2017-08-30,929.57
9946,GOOG,2017-08-29,921.29
9947,GOOG,2017-08-28,913.81
9948,GOOG,2017-08-25,915.89
9949,GOOG,2017-08-24,921.28
9950,GOOG,2017-08-23,927.0
9951,GOOG,2017-08-22,924.69
9952,GOOG,2017-08-21,906.66
9953,GOOG,2017-08-18,910.67
9954,GOOG,2017-08-17,910.98
9955,GOOG,2017-08-16,926.96
9956,GOOG,2017-08-15,922.22
9957,GOOG,2017-08-14,922.67
9958,GOOG,2017-08-11,914.39
9959,GOOG,2017-08-10,907.24
9960,GOOG,2017-08-09,922.9
9961,GOOG,2017-08-08,926.79
9962,GOOG,2017-08-07,929.36
9963,GOOG,2017-08-04,927.96
9964,GOOG,2017-08-03,923.65
9965,GOOG,2017-08-02,930.39
9966,GOOG,2017-08-01,930.83
9967,GOOG,2017-07-31,930.5
9968,GOOG,2017-07-28,941.53
9969,GOOG,2017-07-27,934.09
9970,GOOG,2017-07-26,947.8
9971,GOOG,2017-07-25,950.7
9972,GOOG,2017-07-24,980.34
9973,GOOG,2017-07-21,972.92
9974,GOOG,2017-07-20,968.15
9975,GOOG,2017-07-19,970.89
9976,GOOG,2017-07-18,965.4
9977,GOOG,2017-07-17,953.42
9978,GOOG,2017-07-14,955.99
9979,GOOG,2017-07-13,947.16
9980,GOOG,2017-07-12,943.83
9981,GOOG,2017-07-11,930.09
9982,GOOG,2017-07-10,928.8
9983,GOOG,2017-07-07,918.59
9984,GOOG,2017-07-06,906.69
9985,GOOG,2017-07-05,911.71
9986,GOOG,2017-07-03,898.7
9987,GOOG,2017-06-30,908.73
9988,GOOG,2017-06-29,917.79
9989,GOOG,2017-06-28,940.49
9990,GOOG,2017-06-27,927.33
9991,GOOG,2017-06-26,952.27
9992,GOOG,2017-06-23,965.59
9993,GOOG,2017-06-22,957.09
9994,GOOG,2017-06-21,959.45
9995,GOOG,2017-06-20,950.63
9996,GOOG,2017-06-19,957.37
9997,GOOG,2017-06-16,939.78
9998,GOOG,2017-06-15,942.31
9999,GOOG,2017-06-14,950.76
10000,GOOG,2017-06-13,953.4
10001,GOOG,2017-06-12,942.9
10002,GOOG,2017-06-09,949.83
10003,GOOG,2017-06-08,983.41
10004,GOOG,2017-06-07,981.08
10005,GOOG,2017-06-06,976.57
10006,GOOG,2017-06-05,983.68
10007,GOOG,2017-06-02,975.6
10008,GOOG,2017-06-01,966.95
10009,GOOG,2017-05-31,964.86
10010,GOOG,2017-05-30,975.88
10011,GOOG,2017-05-26,971.47
10012,GOOG,2017-05-25,969.54
10013,GOOG,2017-05-24,954.96
10014,GOOG,2017-05-23,948.82
10015,GOOG,2017-05-22,941.86
10016,GOOG,2017-05-19,934.01
10017,GOOG,2017-05-18,930.24
10018,GOOG,2017-05-17,919.62
10019,GOOG,2017-05-16,943.0
10020,GOOG,2017-05-15,937.08
10021,GOOG,2017-05-12,932.22
10022,GOOG,2017-05-11,930.6
10023,GOOG,2017-05-10,928.78
10024,GOOG,2017-05-09,932.17
10025,GOOG,2017-05-08,934.3
10026,GOOG,2017-05-05,927.13
10027,GOOG,2017-05-04,931.66
10028,GOOG,2017-05-03,927.04
10029,GOOG,2017-05-02,916.44
10030,GOOG,2017-05-01,912.57
10031,GOOG,2017-04-28,905.96
10032,GOOG,2017-04-27,874.25
10033,GOOG,2017-04-26,871.73
10034,GOOG,2017-04-25,872.3
10035,GOOG,2017-04-24,862.76
10036,GOOG,2017-04-21,843.19
10037,GOOG,2017-04-20,841.65
10038,GOOG,2017-04-19,838.21
10039,GOOG,2017-04-18,836.82
10040,GOOG,2017-04-17,837.17
10041,GOOG,2017-04-13,823.56
10042,GOOG,2017-04-12,824.32
10043,GOOG,2017-04-11,823.35
10044,GOOG,2017-04-10,824.73
10045,GOOG,2017-04-07,824.67
10046,GOOG,2017-04-06,827.88
10047,GOOG,2017-04-05,831.41
10048,GOOG,2017-04-04,834.57
10049,GOOG,2017-04-03,838.55
10050,GOOG,2017-03-31,829.56
10051,GOOG,2017-03-30,831.5
10052,GOOG,2017-03-29,831.41
10053,GOOG,2017-03-28,820.92
10054,GOOG,2017-03-27,819.51
10055,GOOG,2017-03-24,814.43
10056,GOOG,2017-03-23,817.58
10057,GOOG,2017-03-22,829.59
10058,GOOG,2017-03-21,830.46
10059,GOOG,2017-03-20,848.4
10060,GOOG,2017-03-17,852.12
10061,GOOG,2017-03-16,848.78
10062,GOOG,2017-03-15,847.2
10063,GOOG,2017-03-14,845.62
10064,GOOG,2017-03-13,845.54
10065,GOOG,2017-03-10,843.25
10066,GOOG,2017-03-09,838.68
10067,GOOG,2017-03-08,835.37
10068,GOOG,2017-03-07,831.91
10069,GOOG,2017-03-06,827.78
10070,GOOG,2017-03-03,829.08
10071,GOOG,2017-03-02,830.63
10072,GOOG,2017-03-01,835.24
10073,GOOG,2017-02-28,823.21
10074,GOOG,2017-02-27,829.28
10075,GOOG,2017-02-24,828.64
10076,GOOG,2017-02-23,831.33
10077,GOOG,2017-02-22,830.76
10078,GOOG,2017-02-21,831.66
10079,GOOG,2017-02-17,828.07
10080,GOOG,2017-02-16,824.16
10081,GOOG,2017-02-15,818.98
10082,GOOG,2017-02-14,820.45
10083,GOOG,2017-02-13,819.24
10084,GOOG,2017-02-10,813.67
10085,GOOG,2017-02-09,809.56
10086,GOOG,2017-02-08,808.38
10087,GOOG,2017-02-07,806.97
10088,GOOG,2017-02-06,801.34
10089,GOOG,2017-02-03,801.49
10090,GOOG,2017-02-02,798.53
10091,GOOG,2017-02-01,795.695
10092,GOOG,2017-01-31,796.79
10093,GOOG,2017-01-30,802.32
10094,GOOG,2017-01-27,823.31
10095,GOOG,2017-01-26,832.15
10096,GOOG,2017-01-25,835.67
10097,GOOG,2017-01-24,823.87
10098,GOOG,2017-01-23,819.31
10099,GOOG,2017-01-20,805.02
10100,GOOG,2017-01-19,802.175
10101,GOOG,2017-01-18,806.07
10102,GOOG,2017-01-17,804.61
10103,GOOG,2017-01-13,807.88
10104,GOOG,2017-01-12,806.36
10105,GOOG,2017-01-11,807.91
10106,GOOG,2017-01-10,804.79
10107,GOOG,2017-01-09,806.65
10108,GOOG,2017-01-06,806.15
10109,GOOG,2017-01-05,794.02
10110,GOOG,2017-01-04,786.9
10111,GOOG,2017-01-03,786.14
10112,GOOG,2016-12-30,771.82
10113,GOOG,2016-12-29,782.79
10114,GOOG,2016-12-28,785.05
10115,GOOG,2016-12-27,791.55
10116,GOOG,2016-12-23,789.91
10117,GOOG,2016-12-22,791.26
10118,GOOG,2016-12-21,794.56
10119,GOOG,2016-12-20,796.42
10120,GOOG,2016-12-19,794.2
10121,GOOG,2016-12-16,790.8
10122,GOOG,2016-12-15,797.85
10123,GOOG,2016-12-14,797.07
10124,GOOG,2016-12-13,796.1
10125,GOOG,2016-12-12,789.27
10126,GOOG,2016-12-09,789.29
10127,GOOG,2016-12-08,776.42
10128,GOOG,2016-12-07,771.19
10129,GOOG,2016-12-06,759.11
10130,GOOG,2016-12-05,762.52
10131,GOOG,2016-12-02,750.5
10132,GOOG,2016-12-01,747.92
10133,GOOG,2016-11-30,758.04
10134,GOOG,2016-11-29,770.84
10135,GOOG,2016-11-28,768.24
10136,GOOG,2016-11-25,761.68
10137,GOOG,2016-11-23,760.99
10138,GOOG,2016-11-22,768.27
10139,GOOG,2016-11-21,769.2
10140,GOOG,2016-11-18,760.54
10141,GOOG,2016-11-17,771.23
10142,GOOG,2016-11-16,764.48
10143,GOOG,2016-11-15,758.49
10144,GOOG,2016-11-14,736.08
10145,GOOG,2016-11-11,754.02
10146,GOOG,2016-11-10,762.56
10147,GOOG,2016-11-09,785.31
10148,GOOG,2016-11-08,790.51
10149,GOOG,2016-11-07,782.52
10150,GOOG,2016-11-04,762.02
10151,GOOG,2016-11-03,762.13
10152,GOOG,2016-11-02,768.7
10153,GOOG,2016-11-01,783.61
10154,GOOG,2016-10-31,784.54
10155,GOOG,2016-10-28,795.37
10156,GOOG,2016-10-27,795.35
10157,GOOG,2016-10-26,799.07
10158,GOOG,2016-10-25,807.67
10159,GOOG,2016-10-24,813.11
10160,GOOG,2016-10-21,799.37
10161,GOOG,2016-10-20,796.97
10162,GOOG,2016-10-19,801.56
10163,GOOG,2016-10-18,795.26
10164,GOOG,2016-10-17,779.96
10165,GOOG,2016-10-14,778.53
10166,GOOG,2016-10-13,778.19
10167,GOOG,2016-10-12,786.14
10168,GOOG,2016-10-11,783.07
10169,GOOG,2016-10-10,785.94
10170,GOOG,2016-10-07,775.08
10171,GOOG,2016-10-06,776.86
10172,GOOG,2016-10-05,776.47
10173,GOOG,2016-10-04,776.43
10174,GOOG,2016-10-03,772.56
10175,GOOG,2016-09-30,777.29
10176,GOOG,2016-09-29,775.01
10177,GOOG,2016-09-28,781.56
10178,GOOG,2016-09-27,783.01
10179,GOOG,2016-09-26,774.21
10180,GOOG,2016-09-23,786.9
10181,GOOG,2016-09-22,787.21
10182,GOOG,2016-09-21,776.22
10183,GOOG,2016-09-20,771.41
10184,GOOG,2016-09-19,765.7
10185,GOOG,2016-09-16,768.88
10186,GOOG,2016-09-15,771.76
10187,GOOG,2016-09-14,762.49
10188,GOOG,2016-09-13,759.69
10189,GOOG,2016-09-12,769.02
10190,GOOG,2016-09-09,759.66
10191,GOOG,2016-09-08,775.32
10192,GOOG,2016-09-07,780.35
10193,GOOG,2016-09-06,780.08
10194,GOOG,2016-09-02,771.46
10195,GOOG,2016-09-01,768.78
10196,GOOG,2016-08-31,767.05
10197,GOOG,2016-08-30,769.09
10198,GOOG,2016-08-29,772.15
10199,GOOG,2016-08-26,769.54
10200,GOOG,2016-08-25,769.41
10201,GOOG,2016-08-24,769.64
10202,GOOG,2016-08-23,772.08
10203,GOOG,2016-08-22,772.15
10204,GOOG,2016-08-19,775.42
10205,GOOG,2016-08-18,777.5
10206,GOOG,2016-08-17,779.91
10207,GOOG,2016-08-16,777.14
10208,GOOG,2016-08-15,782.44
10209,GOOG,2016-08-12,783.22
10210,GOOG,2016-08-11,784.85
10211,GOOG,2016-08-10,784.68
10212,GOOG,2016-08-09,784.26
10213,GOOG,2016-08-08,781.76
10214,GOOG,2016-08-05,782.22
10215,GOOG,2016-08-04,771.61
10216,GOOG,2016-08-03,773.18
10217,GOOG,2016-08-02,771.07
10218,GOOG,2016-08-01,772.88
10219,GOOG,2016-07-29,768.79
10220,GOOG,2016-07-28,745.91
10221,GOOG,2016-07-27,741.77
10222,GOOG,2016-07-26,738.42
10223,GOOG,2016-07-25,739.77
10224,GOOG,2016-07-22,742.74
10225,GOOG,2016-07-21,738.63
10226,GOOG,2016-07-20,741.19
10227,GOOG,2016-07-19,736.96
10228,GOOG,2016-07-18,733.78
10229,GOOG,2016-07-15,719.85
10230,GOOG,2016-07-14,720.95
10231,GOOG,2016-07-13,716.98
10232,GOOG,2016-07-12,720.64
10233,GOOG,2016-07-11,715.09
10234,GOOG,2016-07-08,705.63
10235,GOOG,2016-07-07,695.36
10236,GOOG,2016-07-06,697.77
10237,GOOG,2016-07-05,694.49
10238,GOOG,2016-07-01,699.21
10239,GOOG,2016-06-30,692.1
10240,GOOG,2016-06-29,684.11
10241,GOOG,2016-06-28,680.04
10242,GOOG,2016-06-27,668.26
10243,GOOG,2016-06-24,675.22
10244,GOOG,2016-06-23,701.87
10245,GOOG,2016-06-22,697.46
10246,GOOG,2016-06-21,695.94
10247,GOOG,2016-06-20,693.71
10248,GOOG,2016-06-17,691.72
10249,GOOG,2016-06-16,710.36
10250,GOOG,2016-06-15,718.92
10251,GOOG,2016-06-14,718.27
10252,GOOG,2016-06-13,718.36
10253,GOOG,2016-06-10,719.41
10254,GOOG,2016-06-09,728.58
10255,GOOG,2016-06-08,728.28
10256,GOOG,2016-06-07,716.65
10257,GOOG,2016-06-06,716.55
10258,GOOG,2016-06-03,722.34
10259,GOOG,2016-06-02,730.4
10260,GOOG,2016-06-01,734.15
10261,GOOG,2016-05-31,735.72
10262,GOOG,2016-05-27,732.66
10263,GOOG,2016-05-26,724.12
10264,GOOG,2016-05-25,725.27
10265,GOOG,2016-05-24,720.09
10266,GOOG,2016-05-23,704.24
10267,GOOG,2016-05-20,709.74
10268,GOOG,2016-05-19,700.32
10269,GOOG,2016-05-18,706.63
10270,GOOG,2016-05-17,706.23
10271,GOOG,2016-05-16,716.49
10272,GOOG,2016-05-13,710.83
10273,GOOG,2016-05-12,713.31
10274,GOOG,2016-05-11,715.29
10275,GOOG,2016-05-10,723.18
10276,GOOG,2016-05-09,712.9
10277,GOOG,2016-05-06,711.12
10278,GOOG,2016-05-05,701.43
10279,GOOG,2016-05-04,695.7
10280,GOOG,2016-05-03,692.36
10281,GOOG,2016-05-02,698.21
10282,GOOG,2016-04-29,693.01
10283,GOOG,2016-04-28,691.02
10284,GOOG,2016-04-27,705.84
10285,GOOG,2016-04-26,708.14
10286,GOOG,2016-04-25,723.15
10287,GOOG,2016-04-22,718.77
10288,GOOG,2016-04-21,759.14
10289,GOOG,2016-04-20,752.67
10290,GOOG,2016-04-19,753.93
10291,GOOG,2016-04-18,766.61
10292,GOOG,2016-04-15,759.0
10293,GOOG,2016-04-14,753.2
10294,GOOG,2016-04-13,751.72
10295,GOOG,2016-04-12,743.09
10296,GOOG,2016-04-11,736.1
10297,GOOG,2016-04-08,739.15
10298,GOOG,2016-04-07,740.28
10299,GOOG,2016-04-06,745.69
10300,GOOG,2016-04-05,737.8
10301,GOOG,2016-04-04,745.29
10302,GOOG,2016-04-01,749.91
10303,GOOG,2016-03-31,744.95
10304,GOOG,2016-03-30,750.53
10305,GOOG,2016-03-29,744.77
10306,GOOG,2016-03-28,733.53
10307,GOOG,2016-03-24,735.3
10308,GOOG,2016-03-23,738.06
10309,GOOG,2016-03-22,740.75
10310,GOOG,2016-03-21,742.09
10311,GOOG,2016-03-18,737.6
10312,GOOG,2016-03-17,737.78
10313,GOOG,2016-03-16,736.09
10314,GOOG,2016-03-15,728.33
10315,GOOG,2016-03-14,730.49
10316,GOOG,2016-03-11,726.82
10317,GOOG,2016-03-10,712.82
10318,GOOG,2016-03-09,705.24
10319,GOOG,2016-03-08,693.97
10320,GOOG,2016-03-07,695.16
10321,GOOG,2016-03-04,710.89
10322,GOOG,2016-03-03,712.42
10323,GOOG,2016-03-02,718.85
10324,GOOG,2016-03-01,718.81
10325,GOOG,2016-02-29,697.77
10326,GOOG,2016-02-26,705.07
10327,GOOG,2016-02-25,705.75
10328,GOOG,2016-02-24,699.56
10329,GOOG,2016-02-23,695.85
10330,GOOG,2016-02-22,706.46
10331,GOOG,2016-02-19,700.91
10332,GOOG,2016-02-18,697.35
10333,GOOG,2016-02-17,708.4
10334,GOOG,2016-02-16,691.0
10335,GOOG,2016-02-12,682.4
10336,GOOG,2016-02-11,683.11
10337,GOOG,2016-02-10,684.12
10338,GOOG,2016-02-09,678.11
10339,GOOG,2016-02-08,682.74
10340,GOOG,2016-02-05,683.57
10341,GOOG,2016-02-04,708.01
10342,GOOG,2016-02-03,726.95
10343,GOOG,2016-02-02,764.65
10344,GOOG,2016-02-01,752.0
10345,GOOG,2016-01-29,742.95
10346,GOOG,2016-01-28,730.96
10347,GOOG,2016-01-27,699.99
10348,GOOG,2016-01-26,713.04
10349,GOOG,2016-01-25,711.67
10350,GOOG,2016-01-22,725.25
10351,GOOG,2016-01-21,706.59
10352,GOOG,2016-01-20,698.45
10353,GOOG,2016-01-19,701.79
10354,GOOG,2016-01-15,694.45
10355,GOOG,2016-01-14,714.72
10356,GOOG,2016-01-13,700.56
10357,GOOG,2016-01-12,726.07
10358,GOOG,2016-01-11,716.03
10359,GOOG,2016-01-08,714.47
10360,GOOG,2016-01-07,726.39
10361,GOOG,2016-01-06,743.62
10362,GOOG,2016-01-05,742.58
10363,GOOG,2016-01-04,741.84
10364,GOOG,2015-12-31,758.88
10365,GOOG,2015-12-30,771.0
10366,GOOG,2015-12-29,776.6
10367,GOOG,2015-12-28,762.51
10368,GOOG,2015-12-24,748.4
10369,GOOG,2015-12-23,750.31
10370,GOOG,2015-12-22,750.0
10371,GOOG,2015-12-21,747.77
10372,GOOG,2015-12-18,739.31
10373,GOOG,2015-12-17,749.43
10374,GOOG,2015-12-16,758.09
10375,GOOG,2015-12-15,743.4
10376,GOOG,2015-12-14,747.77
10377,GOOG,2015-12-11,738.87
10378,GOOG,2015-12-10,749.46
10379,GOOG,2015-12-09,751.61
10380,GOOG,2015-12-08,762.37
10381,GOOG,2015-12-07,763.25
10382,GOOG,2015-12-04,766.81
10383,GOOG,2015-12-03,752.54
10384,GOOG,2015-12-02,762.38
10385,GOOG,2015-12-01,767.04
10386,GOOG,2015-11-30,742.6
10387,GOOG,2015-11-27,750.26
10388,GOOG,2015-11-25,748.15
10389,GOOG,2015-11-24,748.28
10390,GOOG,2015-11-23,755.98
10391,GOOG,2015-11-20,756.6
10392,GOOG,2015-11-19,738.41
10393,GOOG,2015-11-18,740.0
10394,GOOG,2015-11-17,725.3
10395,GOOG,2015-11-16,728.96
10396,GOOG,2015-11-13,717.0
10397,GOOG,2015-11-12,731.23
10398,GOOG,2015-11-11,735.4
10399,GOOG,2015-11-10,728.32
10400,GOOG,2015-11-09,724.89
10401,GOOG,2015-11-06,733.76
10402,GOOG,2015-11-05,731.25
10403,GOOG,2015-11-04,728.11
10404,GOOG,2015-11-03,722.16
10405,GOOG,2015-11-02,721.11
10406,GOOG,2015-10-30,710.81
10407,GOOG,2015-10-29,716.92
10408,GOOG,2015-10-28,712.95
10409,GOOG,2015-10-27,708.49
10410,GOOG,2015-10-26,712.78
10411,GOOG,2015-10-23,702.0
10412,GOOG,2015-10-22,651.79
10413,GOOG,2015-10-21,642.61
10414,GOOG,2015-10-20,650.28
10415,GOOG,2015-10-19,666.1
10416,GOOG,2015-10-16,662.2
10417,GOOG,2015-10-15,661.74
10418,GOOG,2015-10-14,651.16
10419,GOOG,2015-10-13,652.3
10420,GOOG,2015-10-12,646.67
10421,GOOG,2015-10-09,643.61
10422,GOOG,2015-10-08,639.16
10423,GOOG,2015-10-07,642.36
10424,GOOG,2015-10-06,645.44
10425,GOOG,2015-10-05,641.47
10426,GOOG,2015-10-02,626.91
10427,GOOG,2015-10-01,611.29
10428,GOOG,2015-09-30,608.42
10429,GOOG,2015-09-29,594.97
10430,GOOG,2015-09-28,594.89
10431,GOOG,2015-09-25,611.97
10432,GOOG,2015-09-24,625.8
10433,GOOG,2015-09-23,622.36
10434,GOOG,2015-09-22,622.69
10435,GOOG,2015-09-21,635.44
10436,GOOG,2015-09-18,629.25
10437,GOOG,2015-09-17,642.9
10438,GOOG,2015-09-16,635.98
10439,GOOG,2015-09-15,635.14
10440,GOOG,2015-09-14,623.24
10441,GOOG,2015-09-11,625.77
10442,GOOG,2015-09-10,621.35
10443,GOOG,2015-09-09,612.72
10444,GOOG,2015-09-08,614.66
10445,GOOG,2015-09-04,600.7
10446,GOOG,2015-09-03,606.25
10447,GOOG,2015-09-02,614.34
10448,GOOG,2015-09-01,597.79
10449,GOOG,2015-08-31,618.25
10450,GOOG,2015-08-28,630.38
10451,GOOG,2015-08-27,637.61
10452,GOOG,2015-08-26,628.62
10453,GOOG,2015-08-25,582.06
10454,GOOG,2015-08-24,589.61
10455,GOOG,2015-08-21,612.48
10456,GOOG,2015-08-20,646.83
10457,GOOG,2015-08-19,660.9
10458,GOOG,2015-08-18,656.13
10459,GOOG,2015-08-17,660.87
10460,GOOG,2015-08-14,657.12
10461,GOOG,2015-08-13,656.45
10462,GOOG,2015-08-12,659.56
10463,GOOG,2015-08-11,660.78
10464,GOOG,2015-08-10,633.73
10465,GOOG,2015-08-07,635.3
10466,GOOG,2015-08-06,642.68
10467,GOOG,2015-08-05,643.78
10468,GOOG,2015-08-04,629.25
10469,GOOG,2015-08-03,631.21
10470,GOOG,2015-07-31,625.61
10471,GOOG,2015-07-30,632.59
10472,GOOG,2015-07-29,631.93
10473,GOOG,2015-07-28,628.0
10474,GOOG,2015-07-27,627.26
10475,GOOG,2015-07-24,623.56
10476,GOOG,2015-07-23,644.28
10477,GOOG,2015-07-22,662.1
10478,GOOG,2015-07-21,662.3
10479,GOOG,2015-07-20,663.02
10480,GOOG,2015-07-17,672.93
10481,GOOG,2015-07-16,579.85
10482,GOOG,2015-07-15,560.22
10483,GOOG,2015-07-14,561.1
10484,GOOG,2015-07-13,546.55
10485,GOOG,2015-07-10,530.13
10486,GOOG,2015-07-09,520.68
10487,GOOG,2015-07-08,516.83
10488,GOOG,2015-07-07,525.02
10489,GOOG,2015-07-06,522.86
10490,GOOG,2015-07-02,523.4
10491,GOOG,2015-07-01,521.84
10492,GOOG,2015-06-30,520.51
10493,GOOG,2015-06-29,521.52
10494,GOOG,2015-06-26,531.69
10495,GOOG,2015-06-25,535.23
10496,GOOG,2015-06-24,537.84
10497,GOOG,2015-06-23,540.48
10498,GOOG,2015-06-22,538.19
10499,GOOG,2015-06-19,536.69
10500,GOOG,2015-06-18,536.73
10501,GOOG,2015-06-17,529.26
10502,GOOG,2015-06-16,528.15
10503,GOOG,2015-06-15,527.2
10504,GOOG,2015-06-12,532.33
10505,GOOG,2015-06-11,534.61
10506,GOOG,2015-06-10,536.69
10507,GOOG,2015-06-09,526.69
10508,GOOG,2015-06-08,526.83
10509,GOOG,2015-06-05,533.33
10510,GOOG,2015-06-04,536.7
10511,GOOG,2015-06-03,540.31
10512,GOOG,2015-06-02,539.18
10513,GOOG,2015-06-01,533.99
10514,GOOG,2015-05-29,532.11
10515,GOOG,2015-05-28,539.78
10516,GOOG,2015-05-27,539.79
10517,GOOG,2015-05-26,532.32
10518,GOOG,2015-05-22,540.11
10519,GOOG,2015-05-21,542.51
10520,GOOG,2015-05-20,539.27
10521,GOOG,2015-05-19,537.36
10522,GOOG,2015-05-18,532.3
10523,GOOG,2015-05-15,533.85
10524,GOOG,2015-05-14,538.4
10525,GOOG,2015-05-13,529.62
10526,GOOG,2015-05-12,529.04
10527,GOOG,2015-05-11,535.7
10528,GOOG,2015-05-08,538.22
10529,GOOG,2015-05-07,530.7
10530,GOOG,2015-05-06,524.22
10531,GOOG,2015-05-05,530.8
10532,GOOG,2015-05-04,540.78
10533,GOOG,2015-05-01,537.9
10534,GOOG,2015-04-30,537.34
10535,GOOG,2015-04-29,549.08
10536,GOOG,2015-04-28,553.68
10537,GOOG,2015-04-27,555.37
10538,GOOG,2015-04-24,565.06
10539,GOOG,2015-04-23,547.0
10540,GOOG,2015-04-22,539.365
10541,GOOG,2015-04-21,533.97
10542,GOOG,2015-04-20,535.38
10543,GOOG,2015-04-17,524.05
10544,GOOG,2015-04-16,533.8
10545,GOOG,2015-04-15,532.53
